Temperature,Humidity,IAQ Index,Window
-13.93,30.43,31,1
-9.45,32.23,34,1
-2.36,34.43,38,1
-46.94,41.75,39,1
-37.63,38.3,32,1
-13.17,43.28,28,1
-43.14,42.57,34,1
-12.12,40.61,41,1
-44.33,42.27,38,1
-5.86,36.39,20,1
-31.56,44.09,35,1
-47.26,37.92,34,1
-13.03,44.65,33,1
-19.62,44.11,49,1
-27.5,39.98,31,1
-23.95,42.35,24,1
-10.54,39.83,28,1
-29.95,30.76,40,1
-29.09,35.72,22,1
-14.77,34.31,23,1
-18.54,30.26,20,1
-28.06,31.8,39,1
-2.24,42.71,29,1
-33.23,37.87,32,1
-17.99,31.71,35,1
-7.69,32.05,24,1
-25.98,36.83,32,1
-26.05,40.64,27,1
-34.9,32.4,32,1
-27.66,36.52,26,1
-10.04,42.76,35,1
-48.22,44.97,33,1
-47.75,40.72,29,1
-17.83,37.98,28,1
-8.25,44.31,43,1
-47.43,38.1,42,1
-37.98,33.54,20,1
-12.97,43.42,29,1
-14.59,30.56,38,1
-23.34,43.12,48,1
-49.52,41.5,28,1
-32.82,43.81,28,1
-2.61,44.93,24,1
-10.44,43.41,22,1
-22.71,41.49,31,1
-12.02,42.25,25,1
-25.2,31.82,47,1
-11.31,39.06,23,1
-22.79,31.72,33,1
-15.15,37.23,20,1
-20.69,37.71,47,1
-22.96,37.98,38,1
-48.04,39.97,37,1
-3.59,41.15,39,1
-22.36,30.39,34,1
-29.23,38.47,44,1
-28.07,43.76,25,1
-2.74,40.2,37,1
-36.2,35.55,42,1
-35.95,44.12,39,1
-43.44,37.93,36,1
-5.99,44.98,46,1
-25.11,30.94,48,1
-36.6,31.2,44,1
-40.53,38.41,42,1
-13.92,41.36,22,1
-29.78,43.1,37,1
-45.09,30.67,46,1
-0.3,33.1,25,1
-34.57,37.67,35,1
-42.23,35.94,47,1
-41.03,36.16,33,1
-12.03,30.27,35,1
-10.3,36.39,28,1
-8.19,38.33,42,1
-44.34,43.12,28,1
-44.06,33.94,38,1
-39.68,30.63,35,1
-47.53,40.43,24,1
-18.91,38.72,24,1
-31.12,31.77,31,1
-37.93,39.18,21,1
-1.18,36.06,31,1
-13.14,35.89,36,1
-26.47,35.31,43,1
-32.24,31.6,23,1
-29.76,30.08,38,1
-11.08,32.08,43,1
-12.64,40.22,44,1
-33.3,30.26,41,1
-44.41,39.88,40,1
-22.91,42.87,26,1
-43.19,44.79,32,1
-13.68,38.03,29,1
-24.86,30.53,41,1
-40.53,41.27,27,1
-29.84,40.79,31,1
-29.97,43.99,44,1
-20.57,40.84,34,1
-3.19,39.5,22,1
-22.32,44.75,44,1
-49.37,42.35,29,1
-19.97,44.13,20,1
-1.43,42.51,35,1
-6.52,38.13,42,1
-4.01,34.41,50,1
-45.7,32.05,43,1
-16.58,36.38,42,1
-8.56,44.19,47,1
-7.71,35.48,36,1
-30.27,32.07,41,1
-48.58,42.83,35,1
-26.78,36.76,35,1
-18.76,33.14,42,1
-4.89,35.65,31,1
-47.05,31.29,33,1
-45.39,36.14,27,1
-4.22,38.64,27,1
-31.56,38.43,39,1
-31.1,33.18,50,1
-23.1,30.58,36,1
-13.0,33.68,37,1
-37.09,42.05,29,1
-14.61,38.48,44,1
-31.29,37.59,42,1
-27.25,43.2,28,1
-28.86,39.79,47,1
-30.85,42.4,45,1
-28.82,44.05,35,1
-42.54,31.94,25,1
-37.41,31.79,30,1
-32.74,30.84,37,1
-37.67,33.87,36,1
-3.15,32.08,24,1
-40.54,42.71,48,1
-23.2,42.93,36,1
-34.49,43.48,24,1
-0.43,33.55,36,1
-17.81,34.4,39,1
-24.79,36.0,49,1
-42.62,41.73,40,1
-17.46,44.77,43,1
-48.0,39.63,41,1
-25.25,36.3,37,1
-40.99,36.53,22,1
-41.24,30.93,38,1
-12.98,44.06,41,1
-37.02,41.59,37,1
-1.76,40.15,22,1
-38.16,38.16,48,1
-3.1,32.54,49,1
-40.86,33.92,20,1
-45.66,43.28,27,1
-7.27,31.75,35,1
-15.3,31.24,46,1
-44.59,44.72,24,1
-14.42,41.25,43,1
-44.35,36.51,46,1
-30.24,42.41,27,1
-9.52,31.17,41,1
-41.51,42.36,45,1
-8.21,37.74,20,1
-30.45,35.59,28,1
-37.71,40.56,46,1
-33.21,41.13,44,1
-3.57,42.39,32,1
-44.44,34.38,31,1
-23.98,33.13,41,1
-9.93,39.83,25,1
-14.53,42.08,28,1
-14.02,36.85,48,1
-15.05,36.3,48,1
-28.79,33.66,42,1
-28.16,35.73,49,1
-30.01,38.88,50,1
-0.56,39.92,42,1
-30.64,31.27,31,1
-26.02,30.34,32,1
-25.48,37.7,22,1
-24.07,41.32,28,1
-19.2,44.94,27,1
-47.64,36.22,39,1
-43.11,42.82,24,1
-25.96,31.55,47,1
-8.94,36.9,30,1
-35.57,39.25,36,1
-16.71,43.89,22,1
-33.21,38.08,27,1
-22.58,40.57,49,1
-41.8,34.37,48,1
-14.24,44.28,50,1
-30.94,38.82,41,1
-24.18,38.9,24,1
-6.27,31.7,36,1
-5.73,35.35,49,1
-14.79,36.15,30,1
-1.58,31.09,45,1
-37.43,39.09,32,1
-12.54,32.42,34,1
-20.28,38.9,32,1
-14.02,36.24,29,1
-41.19,32.71,41,1
-4.9,42.71,24,1
-48.11,41.93,33,1
-22.92,44.22,45,1
-19.42,36.49,29,1
-49.91,32.55,27,1
-22.71,33.14,36,1
-28.13,30.04,34,1
-47.4,32.83,50,1
-13.14,38.69,27,1
-22.74,42.05,33,1
-2.55,39.69,21,1
-29.55,30.83,50,1
-31.39,40.3,39,1
-20.31,43.61,49,1
-29.97,35.46,33,1
-11.72,38.85,49,1
-3.11,38.69,30,1
-7.19,44.1,33,1
-3.15,32.99,49,1
-2.55,38.74,34,1
-22.14,43.1,43,1
-45.74,36.14,30,1
-5.78,40.74,37,1
-22.32,36.88,47,1
-12.27,44.74,32,1
-43.34,30.96,48,1
-1.15,32.18,24,1
-0.95,34.26,50,1
-40.94,31.14,48,1
-27.62,37.42,36,1
-48.31,40.51,39,1
-29.65,32.97,23,1
-24.0,37.32,32,1
-14.67,39.28,34,1
-14.65,44.59,44,1
-21.69,44.81,28,1
-26.96,42.83,41,1
-32.89,32.84,32,1
-13.54,42.3,46,1
-27.32,40.55,30,1
-24.5,30.14,42,1
-23.15,33.78,25,1
-31.98,34.74,40,1
-9.75,35.67,33,1
-17.51,44.99,22,1
-25.65,39.92,32,1
-19.35,35.25,27,1
-10.75,42.8,40,1
-31.23,38.93,31,1
-6.96,34.08,34,1
-6.71,30.86,49,1
-36.09,42.27,32,1
-30.65,35.2,42,1
-16.46,38.13,46,1
-21.79,39.51,34,1
-30.45,39.7,46,1
-12.57,43.19,32,1
-16.1,34.89,34,1
-30.11,30.91,28,1
-9.29,40.02,48,1
-10.59,42.02,39,1
-11.92,43.96,28,1
-40.13,43.57,41,1
-14.43,44.45,26,1
-1.93,34.09,41,1
-39.33,35.27,35,1
-1.66,33.59,21,1
-36.52,42.52,38,1
-23.76,43.22,45,1
-5.25,31.86,34,1
-4.99,43.52,37,1
-8.21,38.85,20,1
-13.81,32.89,46,1
-17.5,33.64,39,1
-38.95,42.29,41,1
-0.53,43.11,20,1
-4.07,31.08,49,1
-47.34,34.79,35,1
-20.06,41.4,42,1
-33.21,35.49,33,1
-38.45,33.93,34,1
-42.1,39.82,24,1
-15.88,44.13,25,1
-41.01,38.12,31,1
-8.22,30.74,48,1
-37.6,38.54,44,1
-42.68,33.74,42,1
-26.54,39.61,35,1
-19.36,34.54,29,1
-11.64,31.8,33,1
-11.46,37.87,25,1
-41.46,42.74,40,1
-47.37,41.8,49,1
-46.9,38.39,21,1
-13.57,44.61,26,1
-12.45,41.19,38,1
-33.63,33.41,39,1
-39.2,36.15,50,1
-1.32,40.86,44,1
-27.07,30.54,22,1
-27.2,38.61,41,1
-39.84,42.69,43,1
-38.58,30.4,45,1
-44.89,31.68,50,1
-10.63,44.47,30,1
-44.86,39.2,46,1
-6.38,30.03,22,1
-38.71,31.97,50,1
-23.72,41.4,36,1
-0.29,35.29,33,1
-20.08,32.14,30,1
-25.34,34.52,50,1
-42.94,37.84,48,1
-17.06,40.25,49,1
-28.13,38.97,30,1
-37.87,42.84,45,1
-45.52,30.5,44,1
-35.24,31.95,22,1
-8.8,42.17,25,1
-36.88,36.58,24,1
-22.57,41.91,23,1
-5.33,38.87,40,1
-30.11,43.43,49,1
-19.37,42.1,37,1
-27.59,39.85,44,1
-49.7,33.78,27,1
-24.73,35.65,40,1
-40.18,30.69,31,1
-32.41,33.17,50,1
-12.52,31.66,34,1
-16.46,30.63,43,1
-18.99,30.75,24,1
-26.74,38.33,32,1
-3.4,39.75,29,1
-18.11,39.45,31,1
-23.95,38.59,35,1
-30.49,44.47,22,1
-4.44,42.06,32,1
-33.75,30.28,38,1
-49.44,30.31,25,1
-33.41,34.78,37,1
-41.78,37.96,24,1
-14.13,36.12,49,1
-16.81,35.69,48,1
-42.48,35.07,25,1
-11.98,44.44,46,1
-13.69,43.28,40,1
-37.25,41.77,37,1
-22.53,34.78,38,1
-14.66,32.91,33,1
-47.02,34.11,27,1
-24.21,33.02,29,1
-24.96,34.32,36,1
-4.29,39.13,29,1
-46.11,30.19,33,1
-49.42,34.98,39,1
-21.07,38.77,49,1
-8.74,39.27,37,1
-1.22,44.48,50,1
-27.17,40.69,21,1
-4.3,41.74,22,1
-39.42,33.6,49,1
-10.02,35.5,23,1
-19.36,37.38,39,1
-26.03,44.32,25,1
-7.34,39.53,24,1
-49.67,31.59,46,1
-10.77,43.31,24,1
-3.49,40.55,47,1
-39.23,41.69,28,1
-24.83,37.95,20,1
-3.37,31.12,46,1
-20.41,31.37,40,1
-1.83,36.86,32,1
-15.82,42.89,48,1
-48.35,36.18,29,1
-34.11,34.16,31,1
-32.4,40.0,46,1
-24.8,37.36,32,1
-7.99,40.34,37,1
-40.26,43.15,35,1
-27.7,42.8,27,1
-17.25,30.75,21,1
-40.04,33.35,40,1
-29.27,32.0,27,1
-44.33,36.68,29,1
-26.13,37.43,20,1
-12.07,43.84,23,1
-31.4,31.99,26,1
-18.14,41.09,20,1
-17.16,40.27,36,1
-5.08,38.12,44,1
-43.6,32.0,24,1
-0.55,32.76,20,1
-38.2,32.12,50,1
-23.15,35.96,31,1
-25.59,32.76,22,1
-41.84,35.13,24,1
-5.78,44.56,45,1
-20.62,31.93,40,1
-31.07,35.1,42,1
-34.66,34.34,33,1
-20.2,37.41,44,1
-6.25,44.53,37,1
-26.08,44.49,50,1
-43.86,41.91,34,1
-39.51,39.09,34,1
-41.12,32.07,30,1
-4.31,42.1,40,1
-37.09,38.45,20,1
-0.11,34.77,21,1
-16.38,34.0,39,1
-46.07,37.68,36,1
-37.26,35.04,23,1
-10.93,32.75,27,1
-34.16,30.74,35,1
-32.63,31.48,46,1
-6.51,44.95,42,1
-45.41,38.22,26,1
-13.67,39.82,39,1
-27.06,31.57,36,1
-21.76,44.5,39,1
-42.24,41.37,24,1
-15.06,33.32,30,1
-0.21,44.32,24,1
-40.4,40.83,49,1
-29.17,42.62,28,1
-36.27,31.84,33,1
-33.14,38.51,44,1
-8.16,35.15,38,1
-18.44,43.43,28,1
-25.06,37.73,45,1
-27.45,32.02,35,1
-48.17,36.76,27,1
-0.36,42.04,32,1
-36.58,37.31,37,1
-19.45,36.84,26,1
-12.77,33.63,49,1
-36.07,44.74,44,1
-34.92,44.89,26,1
-26.96,36.13,44,1
-27.85,43.05,37,1
-38.82,42.09,40,1
-47.9,39.69,42,1
-7.91,41.51,31,1
-41.15,43.4,43,1
-6.91,35.44,26,1
-10.37,39.49,36,1
-39.99,30.15,33,1
-32.78,38.97,42,1
-8.3,32.1,31,1
-36.48,37.45,42,1
-27.87,41.61,20,1
-49.39,35.35,27,1
-16.44,35.99,33,1
-20.42,30.54,24,1
-49.71,39.1,20,1
-37.66,32.36,44,1
-29.93,38.73,37,1
-9.46,33.32,45,1
-25.64,39.59,35,1
-0.99,43.24,32,1
-34.98,40.33,20,1
-14.01,35.36,47,1
-1.67,43.09,36,1
-46.42,41.57,29,1
-15.32,41.72,33,1
-14.4,39.78,45,1
-28.37,31.63,25,1
-6.99,34.31,22,1
-37.48,35.24,40,1
-11.17,31.94,26,1
-23.8,30.34,30,1
-10.58,44.98,31,1
-12.97,42.7,28,1
-40.76,33.23,24,1
-5.48,43.91,34,1
-32.46,39.18,47,1
-12.7,35.47,47,1
-14.0,31.01,33,1
-26.2,38.53,47,1
-25.37,44.94,28,1
-32.63,39.4,32,1
-20.41,42.76,48,1
-13.64,42.68,38,1
-29.07,36.48,42,1
-30.68,32.28,39,1
-39.38,39.04,48,1
-20.48,34.97,46,1
-4.63,37.42,41,1
-2.98,42.54,28,1
-15.02,31.96,33,1
-39.55,37.08,34,1
-46.86,39.06,42,1
-6.16,42.01,38,1
-30.46,31.36,25,1
-5.23,43.59,24,1
-48.51,36.74,39,1
-0.91,44.47,24,1
-23.14,41.21,28,1
-19.73,33.48,28,1
-39.28,43.19,37,1
-17.02,37.26,26,1
-27.97,39.26,24,1
-13.31,44.83,24,1
-41.52,44.62,49,1
-26.66,43.14,39,1
-40.44,37.13,21,1
-15.81,42.69,24,1
-27.22,40.05,29,1
-49.4,31.85,36,1
-22.0,34.85,23,1
-4.42,42.0,25,1
-26.78,36.52,24,1
-23.99,38.06,44,1
-33.71,33.41,30,1
-43.97,32.7,48,1
-21.61,31.75,50,1
-14.58,40.86,26,1
-23.87,32.83,50,1
-46.44,37.37,45,1
-21.81,43.89,34,1
-42.0,42.79,20,1
-13.18,31.4,34,1
-45.94,32.06,35,1
-46.95,40.4,34,1
-12.08,35.0,24,1
-7.04,32.01,35,1
-9.5,44.1,48,1
-14.94,34.54,24,1
-14.72,38.9,36,1
-37.24,38.57,23,1
-40.87,31.43,36,1
-46.63,32.61,37,1
-37.4,42.78,49,1
-26.75,31.91,50,1
-24.73,40.21,44,1
-48.61,30.17,50,1
-22.66,39.5,26,1
-38.84,31.8,20,1
-30.67,32.93,47,1
-2.72,40.14,46,1
-0.53,44.98,26,1
-12.28,37.91,29,1
-5.69,39.58,41,1
-40.25,37.87,43,1
-27.85,40.73,33,1
-26.51,36.75,29,1
-42.26,33.28,28,1
-38.15,31.09,48,1
-47.82,33.65,43,1
-36.61,33.83,49,1
-45.03,34.28,50,1
-25.39,36.85,42,1
-37.2,32.42,29,1
-39.31,40.85,42,1
-32.8,44.98,41,1
-7.84,39.97,34,1
-33.82,35.65,27,1
-13.41,39.42,31,1
-25.38,44.64,35,1
-4.05,40.02,25,1
-10.12,41.5,28,1
-0.34,40.13,37,1
-38.55,37.05,38,1
-35.25,35.33,38,1
-13.37,41.22,37,1
-7.02,32.8,34,1
-38.54,42.15,35,1
-17.5,39.93,39,1
-17.66,35.97,28,1
-42.58,35.02,40,1
-7.44,31.87,31,1
-34.82,39.31,39,1
-24.86,42.45,39,1
-10.43,37.45,38,1
-28.96,44.49,45,1
-29.53,38.8,30,1
-42.05,32.68,27,1
-10.53,32.97,40,1
-7.44,44.49,22,1
-0.24,43.48,46,1
-14.82,39.73,45,1
-28.4,33.31,30,1
-11.89,35.87,47,1
-21.66,34.59,44,1
-4.6,39.62,32,1
-33.79,36.71,29,1
-23.53,39.06,41,1
-29.38,42.28,27,1
-16.1,37.7,41,1
-24.27,35.79,26,1
-30.44,37.9,33,1
-25.55,44.31,48,1
-29.57,31.17,42,1
-23.46,42.99,45,1
-11.92,36.27,28,1
-42.66,37.36,44,1
-12.73,35.51,36,1
-2.34,37.29,44,1
-33.53,36.47,44,1
-42.31,42.82,35,1
-43.98,34.61,48,1
-33.74,42.44,28,1
-46.77,44.71,23,1
-17.1,43.0,38,1
-32.31,40.02,38,1
-39.62,30.34,40,1
-13.6,30.29,30,1
-47.12,32.28,33,1
-16.04,33.53,36,1
-25.04,43.46,44,1
-13.84,36.95,20,1
-42.63,36.66,45,1
-46.14,33.27,36,1
-48.93,31.92,26,1
-45.62,40.34,30,1
-31.09,40.37,46,1
-33.81,41.57,44,1
-7.52,33.13,38,1
-23.18,30.98,20,1
-37.31,37.86,49,1
-5.81,34.97,37,1
-7.46,43.78,31,1
-0.25,39.78,38,1
-14.19,38.27,22,1
-26.01,37.34,20,1
-14.65,34.39,23,1
-47.93,31.0,45,1
-10.08,32.5,32,1
-23.44,43.1,50,1
-22.54,39.75,43,1
-10.97,42.95,34,1
-2.16,33.95,50,1
-22.85,44.29,40,1
-4.2,44.64,36,1
-2.25,38.0,24,1
-12.54,31.95,26,1
-8.88,41.86,20,1
-37.23,36.58,43,1
-12.76,36.49,31,1
-9.98,40.74,28,1
-5.66,35.91,43,1
-36.81,43.27,34,1
-47.82,37.08,41,1
-47.63,36.49,33,1
-27.81,32.88,37,1
-10.24,32.4,32,1
-45.3,31.39,50,1
-31.43,39.54,49,1
-2.6,30.81,30,1
-6.82,36.36,48,1
-41.26,35.07,39,1
-10.12,34.87,27,1
-22.8,41.86,31,1
-1.58,44.86,48,1
-13.01,32.26,50,1
-43.59,35.86,35,1
-36.16,33.29,39,1
-40.64,30.28,39,1
-11.71,38.71,31,1
-9.93,31.71,50,1
-45.17,30.08,30,1
-2.51,35.68,38,1
-9.64,39.83,28,1
-10.84,41.52,41,1
-4.63,35.77,36,1
-46.03,38.52,34,1
-42.42,44.72,34,1
-30.59,44.06,27,1
-11.3,38.06,22,1
-10.09,40.75,34,1
-46.79,39.82,37,1
-0.53,32.36,40,1
-17.33,32.5,46,1
-4.1,34.12,21,1
-0.04,31.38,31,1
-6.08,31.65,33,1
-21.61,33.14,21,1
-13.75,36.0,25,1
-16.21,32.18,20,1
-37.39,34.26,25,1
-39.08,40.82,33,1
-25.93,35.75,35,1
-13.86,30.25,37,1
-22.0,40.1,27,1
-45.88,39.26,41,1
-44.93,41.69,45,1
-29.93,38.26,37,1
-10.35,30.46,37,1
-31.98,37.06,43,1
-22.46,36.47,26,1
-30.92,38.11,27,1
-19.65,44.59,49,1
-23.51,32.88,48,1
-36.09,43.96,32,1
-31.58,34.24,44,1
-29.93,33.03,35,1
-20.13,35.27,36,1
-10.08,32.93,22,1
-46.76,42.29,42,1
-5.58,39.81,41,1
-35.45,39.91,50,1
-9.0,42.34,34,1
-8.1,39.61,23,1
-29.15,40.98,33,1
-45.17,44.27,27,1
-3.92,36.07,29,1
-14.6,39.55,29,1
-36.48,44.39,48,1
-25.09,38.07,41,1
-23.29,43.94,42,1
-6.35,34.4,29,1
-42.68,34.96,34,1
-3.69,37.2,35,1
-35.9,40.15,27,1
-41.98,39.69,50,1
-20.87,31.81,42,1
-25.15,31.0,26,1
-44.87,36.92,33,1
-26.69,31.8,36,1
-21.06,33.23,22,1
-3.87,34.32,37,1
-49.67,32.2,42,1
-38.27,32.56,47,1
-9.48,30.11,40,1
-35.2,37.44,21,1
-7.47,30.29,21,1
-32.27,40.52,30,1
-21.17,30.63,35,1
-5.36,32.59,25,1
-42.42,36.92,42,1
-45.39,41.09,28,1
-17.71,37.6,25,1
-4.27,38.76,50,1
-4.41,35.79,36,1
-0.54,31.54,50,1
-35.47,44.75,46,1
-27.57,31.86,42,1
-38.45,43.32,21,1
-5.93,40.09,36,1
-1.64,42.12,48,1
-21.56,31.56,26,1
-37.25,39.51,42,1
-16.32,37.68,47,1
-28.38,38.98,50,1
-14.09,41.97,41,1
-49.57,38.65,47,1
-18.83,40.04,45,1
-24.07,32.42,27,1
-3.45,37.92,37,1
-24.85,39.91,44,1
-18.59,43.01,20,1
-0.51,41.7,28,1
-48.81,38.02,31,1
-35.97,30.56,28,1
-27.48,36.92,42,1
-16.92,41.83,49,1
-38.98,39.04,42,1
-15.68,31.0,49,1
-16.04,42.75,44,1
-46.08,33.59,38,1
-44.71,35.2,33,1
-44.14,34.19,35,1
-48.41,44.22,34,1
-27.91,30.29,33,1
-37.72,39.93,30,1
-8.25,36.57,47,1
-23.78,37.5,21,1
-17.63,36.72,20,1
-29.49,42.27,48,1
-1.98,36.67,23,1
-49.35,36.78,34,1
-8.36,35.03,31,1
-49.72,31.29,46,1
-48.42,43.89,36,1
-38.66,39.82,36,1
-49.66,36.75,36,1
-18.64,37.73,37,1
-37.83,34.56,29,1
-30.66,32.22,21,1
-14.57,39.56,31,1
-15.04,30.65,50,1
-17.27,43.95,20,1
-23.9,35.33,42,1
-27.26,39.95,22,1
-25.15,33.45,28,1
-1.39,43.85,34,1
-15.16,34.76,26,1
-34.39,43.76,24,1
-22.62,31.98,33,1
-46.82,31.8,40,1
-4.44,36.01,41,1
-46.57,38.97,22,1
-36.67,31.41,43,1
-18.02,42.64,36,1
-35.9,34.74,24,1
-3.78,40.52,48,1
-5.82,37.41,31,1
-44.53,41.96,26,1
-19.85,31.98,27,1
-22.11,43.21,50,1
-22.93,42.09,26,1
-32.82,44.66,48,1
-29.53,30.02,21,1
-12.86,44.67,22,1
-32.76,41.81,33,1
-25.11,36.16,37,1
-49.33,37.81,47,1
-39.62,35.28,40,1
-27.51,40.88,39,1
-19.36,44.87,33,1
-34.04,31.42,36,1
-14.41,43.07,32,1
-45.73,39.45,45,1
-31.21,41.15,26,1
-39.56,35.22,41,1
-37.06,39.56,33,1
-8.41,33.68,44,1
-36.33,32.4,38,1
-32.74,32.18,35,1
-11.7,44.96,38,1
-20.89,31.62,41,1
-24.53,44.75,35,1
-9.82,41.54,41,1
-47.31,35.86,33,1
-7.1,31.24,33,1
-2.82,32.04,28,1
-6.09,43.7,40,1
-16.13,36.17,32,1
-5.51,34.21,39,1
-27.71,32.98,28,1
-16.93,42.88,45,1
-11.55,31.94,21,1
-30.35,32.74,40,1
-26.29,31.55,22,1
-38.38,40.09,32,1
-31.25,42.72,39,1
-21.89,44.48,32,1
-11.31,42.69,29,1
-32.72,34.54,36,1
-25.42,39.83,40,1
-20.98,44.59,34,1
-14.38,33.28,23,1
-28.98,40.51,30,1
-13.04,34.01,24,1
-12.1,30.19,32,1
-34.03,36.2,29,1
-35.34,36.55,44,1
-40.75,41.9,33,1
-2.92,37.57,32,1
-30.72,44.53,38,1
-9.54,36.01,44,1
-15.76,32.97,49,1
-18.59,43.0,32,1
-1.09,30.9,23,1
-19.77,35.17,21,1
-37.79,43.72,28,1
-35.1,43.11,34,1
-40.57,39.49,31,1
-3.67,40.02,37,1
-11.68,42.06,44,1
-36.06,31.98,26,1
-49.27,32.24,40,1
-11.63,38.29,45,1
-1.71,33.47,47,1
-12.4,30.57,35,1
-2.02,35.54,41,1
-31.36,32.31,30,1
-38.87,32.91,50,1
-34.78,34.78,50,1
-1.03,42.0,47,1
-49.18,31.38,22,1
-47.79,41.49,39,1
-6.03,43.94,42,1
-45.36,32.3,38,1
-24.41,43.09,23,1
-41.37,31.26,40,1
-10.65,40.15,25,1
-2.87,41.37,44,1
-9.33,41.39,23,1
-30.98,32.66,31,1
-21.4,35.92,34,1
-4.06,30.56,49,1
-9.02,32.28,24,1
-34.25,43.53,31,1
-28.64,35.35,22,1
-5.07,38.34,42,1
-31.73,31.46,46,1
-36.04,34.23,21,1
-12.81,30.45,42,1
-10.03,34.85,47,1
-31.43,44.02,46,1
-12.36,31.18,48,1
-25.93,35.72,33,1
-19.52,40.97,32,1
-6.36,31.29,40,1
-0.32,35.64,29,1
-34.31,37.23,47,1
-43.76,40.42,20,1
-39.36,43.54,23,1
-3.64,35.74,44,1
-40.18,33.1,25,1
-23.1,33.21,22,1
-7.04,42.28,32,1
-32.63,38.74,49,1
-39.61,37.77,29,1
-30.71,36.17,48,1
-48.49,38.43,22,1
-26.49,39.1,32,1
-35.18,34.22,46,1
-48.96,39.28,23,1
-48.52,43.0,44,1
-33.51,42.73,26,1
-22.12,39.96,48,1
-46.16,30.38,20,1
-47.77,35.63,32,1
-42.98,44.05,28,1
-12.99,39.34,35,1
-23.54,41.66,42,1
-44.25,42.78,46,1
-9.99,30.95,39,1
-27.31,34.22,30,1
-23.12,35.01,29,1
-1.14,32.22,22,1
-45.65,41.49,24,1
-11.74,43.56,22,1
-19.6,43.29,37,1
-20.64,42.16,30,1
-39.15,32.82,42,1
-48.12,41.97,48,1
-35.52,31.1,45,1
-13.35,36.9,43,1
-4.33,38.97,28,1
-13.4,31.58,27,1
-40.49,37.21,49,1
-7.04,43.19,32,1
-31.22,31.93,38,1
-3.35,44.65,41,1
-41.68,37.04,49,1
-8.62,44.83,38,1
-4.34,42.59,24,1
-29.59,43.36,30,1
-7.29,34.6,27,1
-32.61,30.61,29,1
-14.21,37.13,50,1
-38.98,38.64,29,1
-39.76,32.0,39,1
-28.67,40.08,44,1
-26.03,30.81,20,1
-48.72,30.67,40,1
-9.05,44.47,26,1
-46.0,38.21,28,1
-34.63,33.3,48,1
-16.36,36.76,27,1
-44.26,41.74,41,1
-20.23,41.73,41,1
-31.01,30.56,33,1
-9.93,31.69,37,1
-45.65,42.96,20,1
-7.41,42.89,45,1
-34.02,31.44,28,1
-3.27,39.4,20,1
-31.08,38.97,26,1
-24.42,33.37,26,1
-1.98,41.6,48,1
-30.11,38.52,38,1
-8.08,32.9,22,1
-22.83,38.19,35,1
-36.5,39.1,34,1
-33.86,39.5,49,1
-13.14,32.55,33,1
-49.77,32.0,39,1
-43.62,43.34,22,1
-30.7,30.99,22,1
-47.97,34.7,50,1
-4.99,39.21,23,1
-24.62,32.65,27,1
-47.17,41.2,28,1
-29.47,32.03,23,1
-11.2,40.79,46,1
-16.76,41.08,30,1
-35.86,33.79,44,1
-34.76,38.27,32,1
-9.59,39.61,45,1
-25.08,44.29,49,1
-30.89,37.17,43,1
-32.75,35.27,38,1
-17.53,39.82,34,1
-10.93,40.76,43,1
-28.96,32.67,30,1
-15.73,34.69,45,1
-33.05,35.9,41,1
-20.91,39.07,46,1
-25.77,39.65,33,1
-23.08,40.98,27,1
-29.46,41.24,39,1
-27.72,32.72,49,1
-17.0,31.22,46,1
-4.87,38.01,50,1
-48.37,42.22,39,1
-7.49,39.88,32,1
-10.25,35.85,21,1
-13.59,41.85,33,1
-45.92,38.97,47,1
-18.65,36.22,28,1
-32.38,41.73,23,1
-9.93,43.46,42,1
-10.76,38.13,43,1
-44.23,40.02,33,1
-19.82,36.61,28,1
-15.81,34.19,29,1
-31.92,35.73,45,1
-45.88,33.84,41,1
-17.77,32.37,33,1
-44.65,39.74,42,1
-23.98,35.56,34,1
-39.59,32.35,37,1
-31.52,37.73,45,1
-25.29,30.64,27,1
-4.66,41.89,25,1
-27.69,37.38,45,1
-40.66,44.44,22,1
-12.01,31.06,30,1
-13.42,35.25,45,1
-36.12,34.0,48,1
-29.9,35.28,21,1
-8.69,33.37,33,1
-23.87,33.37,44,1
-43.58,31.36,26,1
-16.36,38.28,45,1
-2.46,39.63,42,1
-49.12,31.68,32,1
-17.17,36.48,32,1
-20.3,32.79,26,1
-42.93,37.81,37,1
-29.81,33.13,43,1
-15.93,43.58,41,1
-5.62,38.21,45,1
-18.33,38.61,43,1
-18.94,37.18,47,1
-34.0,30.11,46,1
-0.9,31.55,28,1
-31.5,44.11,44,1
-44.41,40.09,27,1
-0.66,36.61,43,1
-38.3,30.09,46,1
-25.03,44.86,37,1
-17.26,33.68,45,1
-10.12,31.85,25,1
-5.42,30.35,37,1
-10.92,41.98,34,1
-30.08,33.42,37,1
-14.07,40.25,22,1
-39.02,40.48,36,1
-6.62,41.6,36,1
-33.27,34.06,50,1
-14.08,42.9,33,1
-40.08,33.38,21,1
-31.63,35.57,29,1
-7.52,37.65,50,1
-1.94,37.61,21,1
-15.08,39.09,47,1
-6.61,37.05,32,1
-29.16,42.13,42,1
-45.44,42.53,20,1
-34.41,37.52,28,1
-39.25,30.36,44,1
-4.88,34.35,22,1
-42.78,44.41,50,1
-4.27,40.78,43,1
-37.18,35.4,42,1
-34.51,41.98,30,1
